0,1,2,3,4
-0.7322784891274443,-1.3403409753968902,-0.890130547479683,-0.6520081049654437,-1.5636910316518213
-13.281951719255503,-1.3617743130081599,-0.08548352402012044,-1.0431462791826989,-1.6748366585470127
