0.25,112.27899810528513
0.26,112.76065917711807
0.27,112.47221946548
0.28,112.52397624181576
0.29000000000000004,112.033790758224
0.30000000000000004,112.50983471461325
0.31000000000000005,112.0498881275305
0.32000000000000006,112.1689598997996
0.33000000000000007,112.32597478624146
0.3400000000000001,112.35042422021505
0.3500000000000001,112.50826684130743
0.3600000000000001,112.72402036955793
0.3700000000000001,113.00334483374938
0.3800000000000001,113.2798115817865
0.3900000000000001,113.66714668959449
0.40000000000000013,113.95643097327984
0.41000000000000014,114.31730783151158
0.42000000000000015,114.63396115127262
0.43000000000000016,114.95076618976627
0.44000000000000017,115.2640337480821
0.4500000000000002,115.54827554170731
0.4600000000000002,115.81950737727061
0.4700000000000002,116.10935967332765
0.4800000000000002,116.44938025352562
0.4900000000000002,116.94822813459777
0.5000000000000002,117.50027584601128
0.5100000000000002,118.08815432248286
0.5200000000000002,118.67032773700191
0.5300000000000002,119.30379850454986
0.5400000000000003,119.96256172561998
0.5500000000000003,120.61882130333966
0.5600000000000003,121.33324192928004
0.5700000000000003,122.05513067258626
0.5800000000000003,122.77578832609682
0.5900000000000003,123.47230909076559
