0,1,2,3,4,5
-1.3934978285340545,-1.392120333017343,-1.3930823394053948,-0.577747095594197,-0.5741379280710831,-0.5741734598247229
-1.4481509232551528,-1.4479929975384647,-1.4482757228391998,-1.0891484255461537,-1.088172585110556,-1.0882176003118729
